Price,Close,High,Low,Open,Volume
Ticker,XLY,XLY,XLY,XLY,XLY
Date,,,,,
1998-12-22,9.379436492919922,9.379436492919922,9.321893937748634,9.321893937748634,7400
1998-12-23,9.419724464416504,9.483020622946308,9.379443941385002,9.39095246155848,24000
1998-12-24,9.5923490524292,9.5923490524292,9.506034477629537,9.552068542896508,3200
1998-12-28,9.50603199005127,9.552066043271857,9.50603199005127,9.546312489043192,17200
1998-12-29,9.713186264038086,9.713186264038086,9.53480499123388,9.53480499123388,2200
1998-12-30,9.632621765136719,9.724689834576496,9.632621765136719,9.707427773980164,63400
1998-12-31,9.621116638183594,9.667150689083993,9.621116638183594,9.632625150908694,64800
1999-01-04,9.563576698303223,9.770729984187048,9.540559666538353,9.63262779359783,10400
1999-01-05,9.72469425201416,9.72469425201416,9.621117626844779,9.621117626844779,2600
1999-01-06,10.000896453857422,10.000896453857422,9.839777293496082,9.839777293496082,16200
1999-01-07,9.989384651184082,10.058435697160009,9.943350620533463,9.95485912819612,27400
1999-01-08,10.000896453857422,10.092964545492473,9.983634389099644,10.046930499674946,37200
1999-01-11,9.949109077453613,10.04693072458186,9.868549495469567,10.035422212869854,126200
1999-01-12,9.69017219543457,9.828274411996583,9.678663677387735,9.799503819303695,6600
1999-01-13,9.736199378967285,9.736199378967285,9.459995141266086,9.459995141266086,6800
1999-01-14,9.517535209655762,9.690162813216627,9.47150118203953,9.644128785600396,73200
1999-01-15,9.638376235961914,9.649884744061662,9.592342203562925,9.644129787588199,69600
1999-01-19,9.632621765136719,9.787987334739968,9.632621765136719,9.74770685193644,8200
1999-01-20,9.793744087219238,9.885812186746564,9.730447971218057,9.770727062337407,7000
1999-01-21,9.701680183410645,9.782239805336948,9.678663148574557,9.770731287918904,63000
1999-01-22,9.747709274291992,9.776481255565532,9.529047555033966,9.552064578113757,24600
1999-01-25,9.72469425201416,9.747711279829579,9.655643168567906,9.701677224198741,16200
1999-01-26,9.954861640930176,9.954861640930176,9.753463408421803,9.782233982416937,7400
1999-01-27,9.94335651397705,9.98939057191213,9.94335651397705,9.966373542944591,3800
1999-01-28,10.046932220458984,10.046932220458984,9.966372626480505,9.966372626480505,8600
1999-01-29,10.115979194641113,10.150504720902687,10.012402615856391,10.081453668379538,13600
1999-02-01,10.138995170593262,10.167767141945859,10.104469647878416,10.162012185736494,12200
1999-02-02,10.012406349182129,10.058440401362278,9.920338244821835,10.058440401362278,41800
1999-02-03,10.173526763916016,10.185035278354835,9.977882018456093,9.98939053289491,46200
1999-02-04,10.115979194641113,10.248327747734109,10.104470685887255,10.236819238980251,39000
1999-02-05,9.862793922424316,10.075702078249309,9.862793922424316,10.012404565354908,11600
1999-02-08,10.023918151855469,10.023918151855469,9.82251980989673,9.949113494937386,16400
1999-02-09,9.713186264038086,9.90883101106255,9.713186264038086,9.897322496531698,18800
1999-02-10,9.713186264038086,9.77072883669234,9.655643691383831,9.701677749507235,18400
1999-02-11,10.029671669006348,10.041180184171676,9.741958789873177,9.770729375362473,24400
1999-02-12,9.851284980773926,9.908827533231717,9.787988875494092,9.89731902274016,11600
1999-02-16,9.977882385253906,10.03542495956333,9.931848325806367,9.937603285661313,18600
1999-02-17,9.94335651397705,10.144756219867002,9.94335651397705,10.0008990863959,29400
1999-02-18,9.954861640930176,9.954861640930176,9.857040003529749,9.943353130362627,7000
1999-02-19,10.006649017333984,10.006649017333984,9.937597965132188,9.96636853445931,1800
1999-02-22,10.259836196899414,10.259836196899414,10.035419575078954,10.035419575078954,28000
1999-02-23,10.208050727844238,10.27710180379358,10.127491139236675,10.265593291135357,13600
1999-02-24,10.08144760131836,10.346143143362106,10.08144760131836,10.277092132394172,18000
1999-02-25,9.9663667678833,10.069943327826662,9.816756181298448,10.058434821166287,38200
1999-02-26,10.05268383026123,10.092962911406447,9.954860796313087,9.954860796313087,17000
1999-03-01,10.058444023132324,10.058444023132324,9.966375885620815,10.023918471565509,17200
1999-03-02,10.08144760131836,10.20228757293545,10.08144760131836,10.08144760131836,36200
1999-03-03,10.029671669006348,10.110231275163637,10.029671669006348,10.092967799991625,2000
1999-03-04,10.242581367492676,10.277106922664,10.150513220369147,10.254089885883118,10800
1999-03-05,10.553301811218262,10.622352859056113,10.472742255407436,10.472742255407436,49600
1999-03-08,10.599332809448242,10.633858323485534,10.46123075329908,10.633858323485534,24600
1999-03-09,10.628110885620117,10.691406995332315,10.547551306537958,10.576321882357801,24200
1999-03-10,10.599332809448242,10.65112178292756,10.576315800090049,10.633858323485534,11200
1999-03-11,10.714428901672363,10.777726445083792,10.651132763109144,10.679903352042913,26200
1999-03-12,10.760458946228027,10.887052580889533,10.49576316466306,10.829510019679757,27400
1999-03-15,10.783477783203125,10.789232742715242,10.67990115561633,10.748952240674193,14200
